pl_name,hostname,ra,dec
Kepler-1946 b,Kepler-1946,282.3355387,42.8453417
Kepler-1924 b,Kepler-1924,293.767386,42.8291562
Kepler-1780 b,Kepler-1780,294.0839282,42.8095104
Kepler-1949 b,Kepler-1949,293.5422586,43.0260555
Kepler-1787 b,Kepler-1787,289.0643042,47.1174041
Kepler-716 b,Kepler-716,290.3931809,43.3638577
Kepler-1931 b,Kepler-1931,290.8723061,43.3330104
Kepler-1937 b,Kepler-1937,290.6583922,40.7785383
Kepler-1760 b,Kepler-1760,284.1326058,48.8251452
Kepler-1831 b,Kepler-1831,295.3024604,49.5890456
Kepler-1752 b,Kepler-1752,290.8541401,51.2227435
Kepler-1903 b,Kepler-1903,290.8882981,51.2481617
Kepler-1770 b,Kepler-1770,299.2502851,43.4103663
Kepler-1778 b,Kepler-1778,287.3612976,43.7388
Kepler-1685 b,Kepler-1685,296.1882618,43.9368118
KIC 8121913 b,KIC 8121913,298.9677981,43.909378
Kepler-1782 b,Kepler-1782,280.926162,44.0878036
Kepler-1038 c,Kepler-1038,298.9721472,44.1323499
Kepler-1891 b,Kepler-1891,290.0438524,44.3705375
Kepler-1702 b,Kepler-1702,284.9724842,44.5674794
KIC 8540376 b,KOI-7892,282.3775397,44.694569
Kepler-607 c,Kepler-607,291.0571451,44.632306
Kepler-1784 b,Kepler-1784,297.9541684,44.6674491
Kepler-1207 b,Kepler-1207,295.0641963,49.3589615
BD-11 4672 c,BD-11 4672,278.3688659,-11.6370481
Kepler-1768 b,Kepler-1768,299.9572335,44.7718851
Kepler-1721 b,Kepler-1721,283.5441984,45.2256548
HD 99109 b,HD 99109,171.0715576,-1.529761
Kepler-1773 b,Kepler-1773,286.2232284,38.2581676
Kepler-1073 c,Kepler-1073,294.1527259,38.2330886
Kepler-1678 b,Kepler-1678,292.5916297,38.3995629
Kepler-418 c,Kepler-418,294.4335228,38.3554729
Kepler-1727 b,Kepler-1727,290.3336142,38.7282722
Kepler-1944 b,Kepler-1944,296.5105045,39.1732645
Kepler-1961 b,Kepler-1961,286.3300783,39.6831276
Kepler-1933 b,Kepler-1933,283.995085,39.9170121
Kepler-1811 b,Kepler-1811,289.9793241,40.1427848
Kepler-1827 b,Kepler-1827,292.2525301,40.7927895
HD 22496 b,HD 22496,53.7565398,-48.4178173
Kepler-1901 b,Kepler-1901,291.1643587,45.3183061
Kepler-1674 b,Kepler-1674,294.8160447,45.3060844
Kepler-1837 b,Kepler-1837,288.2076012,45.6834463
Kepler-1790 b,Kepler-1790,294.5668577,46.0757312
Kepler-1668 b,Kepler-1668,297.3523076,46.0959309
Kepler-1666 b,Kepler-1666,297.9516071,46.2647024
Kepler-1905 b,Kepler-1905,292.5733475,46.3668273
Kepler-1684 b,Kepler-1684,294.0054181,46.3106625
Kepler-1681 b,Kepler-1681,296.6972773,46.3716969
Kepler-1774 b,Kepler-1774,288.5743991,40.9886069
Kepler-598 c,Kepler-598,293.1234493,40.9348005
Kepler-1932 b,Kepler-1932,285.3314903,41.0638435
Kepler-27 d,Kepler-27,292.2367608,41.085871
Kepler-1312 c,Kepler-1312,292.9712801,41.0357494
Kepler-487 d,Kepler-487,295.2872318,41.2220033
Kepler-1888 b,Kepler-1888,289.3945523,41.7822597
Kepler-1686 b,Kepler-1686,291.6067189,42.0359783
Kepler-1884 b,Kepler-1884,296.7463986,43.0454207
Kepler-1882 b,Kepler-1882,290.6640856,43.4997866
Kepler-1900 b,Kepler-1900,291.8863206,44.4790319
Kepler-1321 c,Kepler-1321,294.528597,46.6408737
Kepler-616 b,Kepler-616,294.989137,46.8383058
Kepler-616 c,Kepler-616,294.989137,46.8383058
HD 124330 b,HD 124330,212.8207093,54.4089731
HD 331093 b,HD 331093,295.6200054,31.7395451
Kepler-1720 b,Kepler-1720,296.8086813,47.1718557
HD 164922 c,HD 164922,270.6304652,26.3104077
HD 164922 d,HD 164922,270.6304652,26.3104077
HD 168009 b,HD 168009,273.8847918,45.2088229
GJ 740 b,GJ 740,284.4997178,5.902867
Kepler-1907 b,Kepler-1907,280.7085829,47.3279236
Kepler-1757 b,Kepler-1757,297.7397823,46.9418957
Kepler-1913 b,Kepler-1913,290.216689,44.7795863
Kepler-1067 c,Kepler-1067,285.3873706,45.0490265
Kepler-1940 b,Kepler-1940,291.2042027,45.2383344
Kepler-1833 b,Kepler-1833,290.8714239,45.4102813
HD 164922 e,HD 164922,270.6304652,26.3104077
HD 164922 b,HD 164922,270.6304652,26.3104077
HD 216520 c,HD 216520,341.8768719,83.6975307
GJ 887 b,GJ 887,346.4668274,-35.8530693
Kepler-589 c,Kepler-589,280.6414331,47.7520581
Kepler-529 b,Kepler-529,285.8884067,47.880364
Kepler-1839 b,Kepler-1839,294.2244432,50.0755761
Kepler-385 b,Kepler-385,294.3385109,50.3365178
HATS-37 A b,HATS-37 A,199.80183,-22.9868431
Kepler-1739 b,Kepler-1739,296.2320536,47.6788626
Kepler-1530 b,Kepler-1530,288.1624396,48.165153
Kepler-1530 c,Kepler-1530,288.1624396,48.165153
HD 3765 b,HD 3765,10.2072994,40.1842918
HD 24040 c,HD 24040,57.5962104,17.4752873
HD 24040 b,HD 24040,57.5962104,17.4752873
HD 29021 b,HD 29021,69.4681379,60.6762985
GJ 480 b,GJ 480,189.7134226,11.6950708
2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,15.8992489,-55.2658291
Kepler-1810 b,Kepler-1810,291.8129995,38.0880964
Kepler-1871 b,Kepler-1871,292.4275044,38.4728824
HD 211403 b,HD 211403,333.8158177,58.2755601
Kepler-1693 c,Kepler-1693,290.2015581,48.1857799
Kepler-1767 b,Kepler-1767,293.6441248,46.9896696
Kepler-1916 b,Kepler-1916,293.0705754,48.387679
Kepler-1798 b,Kepler-1798,291.7262251,37.528968
Kepler-370 b,Kepler-370,292.1710683,40.9162381
Kepler-373 c,Kepler-373,289.3879904,50.5970115
Kepler-42 c,Kepler-42,292.2196,44.6173667
Kepler-750 c,Kepler-750,289.0968274,44.004364
Kepler-375 b,Kepler-375,288.6178715,48.0983639
Kepler-1682 b,Kepler-1682,293.9835827,39.5728474
Kepler-1348 b,Kepler-1348,292.0874126,49.788709
Kepler-224 e,Kepler-224,290.9342679,47.3575414
Kepler-1358 b,Kepler-1358,286.1705469,43.0089
Kepler-1173 b,Kepler-1173,293.1311803,45.6634153
Kepler-1351 b,Kepler-1351,293.6084289,42.1978746
Kepler-770 c,Kepler-770,286.4904589,38.374872
Kepler-1866 b,Kepler-1866,286.2246453,44.6544869
Kepler-1915 b,Kepler-1915,301.2786852,44.2505116
Kepler-1749 b,Kepler-1749,290.2945805,45.5645196
Kepler-1802 c,Kepler-1802,300.2420869,44.1412854
Kepler-1885 b,Kepler-1885,288.7507112,47.4909206
Kepler-1813 b,Kepler-1813,292.2399069,48.5115214
Kepler-1715 b,Kepler-1715,293.9297337,41.6029048
Kepler-290 b,Kepler-290,286.4100307,42.6815137
Kepler-1699 b,Kepler-1699,292.1373281,48.9171579
Kepler-1792 b,Kepler-1792,294.8400788,39.0859757
Kepler-1725 b,Kepler-1725,294.3735518,40.1946345
Kepler-404 b,Kepler-404,286.3985796,45.3435241
Kepler-1343 b,Kepler-1343,294.294483,50.725385
Kepler-1236 b,Kepler-1236,295.6247375,42.5458739
Kepler-1238 b,Kepler-1238,297.9057655,40.1628378
Kepler-1249 b,Kepler-1249,296.8948517,44.3717429
Kepler-446 b,Kepler-446,282.2501047,44.921002
Kepler-1872 b,Kepler-1872,281.0491988,43.3225996
Kepler-1957 b,Kepler-1957,293.711436,47.8874467
Kepler-763 b,Kepler-763,292.1445534,47.1573604
Kepler-1711 b,Kepler-1711,298.1772916,42.2370289
Kepler-1877 b,Kepler-1877,294.866924,46.7904816
Kepler-1765 b,Kepler-1765,298.0144601,42.9574314
Kepler-1653 b,Kepler-1653,296.457702,41.266021
Kepler-1802 b,Kepler-1802,300.2420869,44.1412854
Ross 508 b,Ross 508,230.9613022,17.4605347
Kepler-1652 b,Kepler-1652,294.3660313,49.9150219
Kepler-913 b,Kepler-913,297.5830564,41.9523531
Kepler-534 c,Kepler-534,296.4185696,49.540148
HD 136925 b,HD 136925,230.7157509,13.3663117
Kepler-1687 b,Kepler-1687,289.7428363,50.7870626
Kepler-1724 b,Kepler-1724,296.1207272,47.9214736
HD 68988 b,HD 68988,124.5935429,61.4608518
Kepler-511 c,Kepler-511,282.9455384,47.5749181
Kepler-1758 b,Kepler-1758,297.7968197,39.9213378
Kepler-1759 b,Kepler-1759,298.4656275,48.5593334
Kepler-1857 b,Kepler-1857,296.4557129,39.598537
TYC 0434-04538-1 b,TYC 0434-04538-1,271.3396528,2.0622774
Kepler-1688 b,Kepler-1688,289.5530051,41.2978532
Kepler-1806 b,Kepler-1806,287.5349528,49.8016283
Kepler-1816 b,Kepler-1816,296.8509823,50.6987736
Kepler-347 b,Kepler-347,289.1995995,49.3056404
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,269.8211667,-31.9976389
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,269.0184167,-27.9871111
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,268.1747917,-32.30925
Kepler-343 c,Kepler-343,291.960662,42.4329567
Kepler-416 b,Kepler-416,291.5569554,39.2272923
Kepler-528 b,Kepler-528,295.6848595,47.7480914
Kepler-268 b,Kepler-268,291.9761559,38.0550327
Kepler-1943 b,Kepler-1943,293.3182976,41.1166697
Kepler-225 c,Kepler-225,292.1939846,47.4570808
17 Sco b,17 Sco,243.4620874,-11.8377905
HATS-15 b,HATS-15,311.0920041,-19.4375266
Kepler-541 b,Kepler-541,294.1496529,38.458207
Kepler-520 b,Kepler-520,293.1802903,41.6177408
Kepler-295 c,Kepler-295,285.3458383,45.3677754
Kepler-295 d,Kepler-295,285.3458383,45.3677754
Kepler-949 b,Kepler-949,298.6079128,46.45366
Kepler-286 c,Kepler-286,290.6761874,48.2942362
Kepler-687 b,Kepler-687,289.3154576,39.1532911
Kepler-911 b,Kepler-911,298.5891948,40.7506921
Kepler-1485 b,Kepler-1485,298.0954404,44.7370612
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,269.79275,-27.8350833
CoRoT-24 b,CoRoT-24,101.922543,-3.7192892
KIC 10001893 c,KIC 10001893,287.3892308,46.9844491
Kepler-79 d,Kepler-79,300.5171067,44.3815508
Kepler-293 b,Kepler-293,286.3580611,42.4064917
Kepler-229 d,Kepler-229,286.9994758,48.3757867
Kepler-903 b,Kepler-903,288.7710137,40.6641771
Kepler-935 b,Kepler-935,295.0217193,46.6192011
Kepler-577 b,Kepler-577,294.7119855,39.0737317
Kepler-1541 b,Kepler-1541,283.7870875,48.0296019
Kepler-631 b,Kepler-631,296.885724,40.2281717
Kepler-1502 b,Kepler-1502,296.1079271,39.3199201
Kepler-1578 b,Kepler-1578,288.3021104,47.7756227
Kepler-1254 d,Kepler-1254,285.1733174,48.7700099
Kepler-188 c,Kepler-188,281.2797173,44.3154743
Kepler-269 b,Kepler-269,290.2151459,41.775981
Kepler-80 c,Kepler-80,296.1125759,39.9787451
Kepler-921 b,Kepler-921,284.6162253,49.1907438
Kepler-942 b,Kepler-942,294.9550809,44.1499518
Kepler-257 d,Kepler-257,297.3159994,46.0232642
Kepler-222 c,Kepler-222,287.9060885,46.9377479
Kepler-1645 b,Kepler-1645,297.4795142,48.418582
HD 360 b,HD 360,2.072903,-8.8242618
HD 10975 b,HD 10975,27.1628025,37.9527542
HD 79181 b,HD 79181,137.9944736,-19.7474341
HD 99283 b,HD 99283,171.4874082,55.8506653
ups Leo b,ups Leo,174.2372188,-0.8235643
HD 161178 b,HD 161178,264.2873565,72.455859
HD 219139 b,HD 219139,348.3604055,11.0649832
gam Psc b,gam Psc,349.2946794,3.2823664
Kepler-709 b,Kepler-709,292.105272,42.3803077
Kepler-1438 b,Kepler-1438,289.289819,40.6816262
Kepler-1503 b,Kepler-1503,293.7271604,42.8067119
Kepler-1188 b,Kepler-1188,283.1038438,43.1480487
Kepler-1325 b,Kepler-1325,285.0171505,42.085312
Kepler-1281 b,Kepler-1281,295.3543571,48.5153932
Kepler-353 b,Kepler-353,296.8565596,41.7580749
HD 108874 c,HD 108874,187.6126029,22.8794399
Kepler-809 b,Kepler-809,289.0836324,48.0180689
OGLE-TR-132 b,OGLE-TR-132,162.6440933,-61.9572476
Kepler-1427 b,Kepler-1427,295.3496546,45.1145372
Kepler-372 c,Kepler-372,291.2562253,49.2589288
Kepler-1144 b,Kepler-1144,290.0432936,47.2578857
Kepler-937 c,Kepler-937,294.1688142,46.7146161
Kepler-1125 b,Kepler-1125,295.4812018,40.7319316
Kepler-172 e,Kepler-172,283.3684093,41.821839
Kepler-174 d,Kepler-174,287.4389454,43.8320052
Kepler-1619 b,Kepler-1619,285.703595,44.4221528
Kepler-1596 b,Kepler-1596,285.5575066,49.3300866
Kepler-968 b,Kepler-968,285.6025889,50.1120401
Kepler-968 c,Kepler-968,285.6025889,50.1120401
HD 39194 d,HD 39194,86.129071,-70.1382377
Kepler-1601 b,Kepler-1601,285.5129496,38.079839
NN Ser d,NN Ser,238.2337015,12.9120871
Kepler-1331 b,Kepler-1331,297.0737928,41.2244613
Kepler-321 b,Kepler-321,294.4536991,44.1457626
Kepler-1356 b,Kepler-1356,290.9953825,43.2438792
Kepler-1394 b,Kepler-1394,283.4532068,45.0840729
Kepler-326 d,Kepler-326,294.3255898,46.0022646
Kepler-1115 b,Kepler-1115,294.9917723,40.1443964
Kepler-1395 b,Kepler-1395,292.3374945,47.6641732
Kepler-1400 b,Kepler-1400,286.2716827,45.4408055
HD 50499 b,HD 50499,103.008075,-33.915267
Kepler-268 c,Kepler-268,291.9761559,38.0550327
Kepler-340 b,Kepler-340,295.933471,40.3005515
Kepler-726 b,Kepler-726,291.7172776,44.8873466
Kepler-980 b,Kepler-980,294.6129869,45.060174
CoRoT-22 b,CoRoT-22,280.6671392,6.2191669
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,269.8664167,-27.8780611
HD 240210 b,HD 240210,347.6219227,57.0294818
HD 93083 b,HD 93083,161.0866672,-33.5776794
Kepler-116 c,Kepler-116,294.7420605,43.5367842
Kepler-155 c,Kepler-155,288.4957831,51.0819286
Kepler-118 b,Kepler-118,299.2131881,41.4248195
Kepler-405 c,Kepler-405,291.4094615,38.3400107
HD 10180 f,HD 10180,24.4731133,-60.5114881
HD 34445 d,HD 34445,79.4207483,7.3527156
HD 12648 b,HD 12648,34.7480718,85.7365329
HIP 109384 b,HIP 109384,332.408972,71.313956
HD 66141 b,HD 66141,120.5662825,2.3350265
Kepler-174 c,Kepler-174,287.4389454,43.8320052
Kepler-303 b,Kepler-303,283.1354742,43.6567036
Kepler-191 d,Kepler-191,291.1833211,45.3230937
Kepler-860 b,Kepler-860,295.5772681,46.2547028
Kepler-319 c,Kepler-319,288.8119782,39.7706431
KIC 7917485 b,KIC 7917485,299.4346094,43.6326069
NY Vir b,NY Vir,204.7005847,-2.0303873
NN Ser c,NN Ser,238.2337015,12.9120871
Kepler-178 b,Kepler-178,287.1010275,46.8964033
Kepler-775 b,Kepler-775,291.4332781,41.7033162
Kepler-284 c,Kepler-284,293.1465698,47.7297053
Kepler-552 b,Kepler-552,290.7476903,48.2419838
Kepler-225 b,Kepler-225,292.1939846,47.4570808
Kepler-207 d,Kepler-207,290.0305195,42.1660555
HD 34445 e,HD 34445,79.4207483,7.3527156
Kepler-1003 b,Kepler-1003,292.0204349,44.8762427
Kepler-1539 b,Kepler-1539,284.2194566,44.2685146
Kepler-80 d,Kepler-80,296.1125759,39.9787451
Kepler-695 b,Kepler-695,299.3160934,40.8223815
Kepler-741 b,Kepler-741,289.4317294,46.6174978
HD 77338 b,HD 77338,135.3022475,-25.5282343
Kepler-1069 b,Kepler-1069,290.9792378,47.9889097
Kepler-1197 b,Kepler-1197,291.6693437,42.5907441
Kepler-1317 b,Kepler-1317,291.6118842,42.1159787
Kepler-1426 b,Kepler-1426,292.5457096,49.4168981
Kepler-1474 b,Kepler-1474,294.6940261,45.866809
Kepler-1490 b,Kepler-1490,295.6935734,42.6094543
Kepler-1254 c,Kepler-1254,285.1733174,48.7700099
HD 13908 c,HD 13908,34.5609102,65.5941901
Kepler-310 d,Kepler-310,288.839278,46.9867472
Kepler-953 c,Kepler-953,288.9716297,44.6246451
GJ 3138 d,GJ 3138,32.2977385,-16.3392495
Kepler-929 b,Kepler-929,298.4811022,41.6152603
HD 34445 f,HD 34445,79.4207483,7.3527156
Kepler-842 b,Kepler-842,292.3285976,49.6535171
Kepler-164 d,Kepler-164,287.7808115,47.6298453
Kepler-909 b,Kepler-909,289.5063796,45.3709728
Kepler-366 b,Kepler-366,296.8520316,49.0844359
Kepler-221 e,Kepler-221,296.6547477,46.8352242
HD 34445 g,HD 34445,79.4207483,7.3527156
Kepler-1611 b,Kepler-1611,296.5120204,49.7277506
Kepler-42 b,Kepler-42,292.2196,44.6173667
Kepler-512 b,Kepler-512,298.2689217,48.9167391
Kepler-760 b,Kepler-760,287.5931997,44.1794278
Kepler-623 b,Kepler-623,296.9867284,47.4773531
Kepler-579 b,Kepler-579,295.0020771,39.9528613
Kepler-359 b,Kepler-359,293.2936129,42.1963497
Kepler-1456 b,Kepler-1456,286.9453381,43.8228023
Kepler-919 b,Kepler-919,298.1147862,48.4943834
Kepler-976 b,Kepler-976,289.8696232,46.7296855
Kepler-284 b,Kepler-284,293.1465698,47.7297053
Kepler-1233 b,Kepler-1233,297.3750954,46.6622201
HD 121504 b,HD 121504,209.3199062,-56.0404085
GJ 1148 b,GJ 1148,175.4326081,42.7515862
Kepler-1187 b,Kepler-1187,286.8919996,38.3185034
Kepler-1627 b,Kepler-1627,284.0566675,41.5767277
HD 20781 b,HD 20781,50.0139757,-28.7841175
Kepler-214 b,Kepler-214,284.7548499,44.95605
Kepler-1243 b,Kepler-1243,294.009397,42.8807779
Kepler-382 c,Kepler-382,299.1362435,45.8699582
Kepler-688 b,Kepler-688,294.6552312,39.3083446
Kepler-1620 b,Kepler-1620,297.2709026,46.9284743
Kepler-306 d,Kepler-306,288.5387145,40.6160545
Kepler-112 b,Kepler-112,296.9811361,43.2097025
Kepler-306 b,Kepler-306,288.5387145,40.6160545
Kepler-254 c,Kepler-254,288.1646541,45.8164257
Kepler-341 c,Kepler-341,289.8615609,43.4727412
Kepler-1194 b,Kepler-1194,291.6994841,38.1452065
Kepler-267 d,Kepler-267,299.8305655,47.1575741
Kepler-1420 b,Kepler-1420,296.2038586,42.7778165
Kepler-110 b,Kepler-110,292.9291693,48.6028303
Kepler-331 c,Kepler-331,291.8343455,39.3073462
Kepler-386 c,Kepler-386,289.8589165,48.6938077
Kepler-1039 b,Kepler-1039,298.3266169,45.3154212
Kepler-248 b,Kepler-248,293.0613138,43.5813577
Kepler-1200 b,Kepler-1200,296.6034317,44.1292537
Kepler-231 b,Kepler-231,293.9733913,50.531846
NGC 2682 Sand 364 b,NGC 2682 Sand 364,132.4866957,11.6924845
Kepler-1459 b,Kepler-1459,282.4229401,46.0139761
Kepler-354 c,Kepler-354,285.7515347,41.3356739
Kepler-518 b,Kepler-518,287.090019,41.3737576
Kepler-527 b,Kepler-527,290.957913,47.4062673
Kepler-1145 b,Kepler-1145,295.3081524,43.0444026
HD 31253 b,HD 31253,73.6822877,12.3520103
Kepler-206 b,Kepler-206,291.6346564,41.8338415
Kepler-1074 b,Kepler-1074,284.4766869,46.2526781
Kepler-202 b,Kepler-202,282.9734874,41.3217991
Lupus-TR-3 b,Lupus-TR-3,232.5774696,-42.9799461
Kepler-1422 b,Kepler-1422,293.8902214,48.3360926
Kepler-678 b,Kepler-678,295.4552577,50.4945093
HD 52265 b,HD 52265,105.0746449,-5.3668142
HD 285507 b,HD 285507,61.755663,15.3349441
HD 13808 b,HD 13808,33.1780708,-53.7437591
HD 34445 c,HD 34445,79.4207483,7.3527156
Kepler-827 b,Kepler-827,294.9660027,42.7085608
Kepler-185 c,Kepler-185,282.4681674,43.8899464
Kepler-317 c,Kepler-317,294.9438822,39.0320499
Kepler-1349 b,Kepler-1349,286.3385562,48.7442697
Kepler-1365 b,Kepler-1365,292.1996573,42.0459944
HD 11964 b,HD 11964,29.2884252,-10.2434693
Kepler-1104 b,Kepler-1104,294.4685197,49.3309789
HD 134987 c,HD 134987,228.3675397,-25.3096721
Kepler-380 c,Kepler-380,282.3947017,48.7591334
Kepler-639 b,Kepler-639,292.1868271,41.726944
Kepler-178 c,Kepler-178,287.1010275,46.8964033
HD 92788 b,HD 92788,160.7021351,-2.1847173
Kepler-329 b,Kepler-329,299.2681646,45.2272852
HD 175541 b,HD 175541,283.9203211,4.2649344
Kepler-1590 b,Kepler-1590,291.4079141,48.0178915
Kepler-208 e,Kepler-208,293.8901979,42.5279413
Kepler-198 b,Kepler-198,290.6731326,38.6910045
Kepler-621 b,Kepler-621,290.927245,39.9141166
Kepler-190 b,Kepler-190,288.5839761,44.7337701
HD 51608 c,HD 51608,103.7137102,-55.2600189
HD 86081 b,HD 86081,149.0243714,-3.8083543
Kepler-484 b,Kepler-484,284.3942844,46.2491109
Kepler-1464 c,Kepler-1464,287.2356828,38.7540824
Kepler-1335 b,Kepler-1335,284.8384394,42.0703371
Kepler-152 c,Kepler-152,286.8653826,41.9889571
Kepler-1264 b,Kepler-1264,289.8844102,45.2115075
Kepler-1418 b,Kepler-1418,282.9975322,41.67859
Kepler-1478 b,Kepler-1478,293.1650085,41.746184
Kepler-325 b,Kepler-325,289.8354219,49.825607
Kepler-1431 b,Kepler-1431,292.6583919,49.8651522
Kepler-217 d,Kepler-217,293.0377331,46.2775223
Kepler-458 c,KIC 9663113,297.0454037,46.3286653
Kepler-1528 b,Kepler-1528,287.4029864,46.5740084
Gl 49 b,Gl 49,15.6687321,62.3454386
Kepler-958 b,Kepler-958,287.2566578,46.0667247
Kepler-1411 b,Kepler-1411,286.3615236,42.9638889
Kepler-322 b,Kepler-322,281.3487514,44.2952525
Kepler-677 b,Kepler-677,290.0980478,50.3215731
Kepler-759 b,Kepler-759,290.1314231,41.3814345
Kepler-1037 b,Kepler-1037,296.3410342,47.1709335
Kepler-383 c,Kepler-383,291.3426078,38.3631616
Kepler-1168 b,Kepler-1168,287.2977834,47.455488
Kepler-1326 b,Kepler-1326,296.222199,39.268942
Kepler-260 b,Kepler-260,291.9259658,38.0140525
BD+15 2375 b,BD+15 2375,176.4820239,14.6163182
HD 208527 b,HD 208527,329.0999413,21.239922
Kepler-327 c,Kepler-327,292.6422963,44.0876251
Kepler-189 c,Kepler-189,287.5646296,44.3050662
HD 212771 b,HD 212771,336.762413,-17.2641046
Kepler-33 b,Kepler-33,289.0775348,46.0051696
Kepler-1505 b,Kepler-1505,292.0020614,41.7869639
HD 1461 b,HD 1461,4.6762645,-8.0536206
61 Vir d,61 Vir,199.596455,-18.3157745
Kepler-203 c,Kepler-203,297.089959,41.3880686
Kepler-251 b,Kepler-251,296.5662171,44.1058077
USco1621 b,USco1621 A,245.3730855,-25.4954265
Gl 378 b,Gl 378,150.5865513,48.0824515
HD 10442 b,HD 10442,25.471524,2.7044193
Kepler-1361 b,Kepler-1361,283.5653603,46.9042278
GJ 1061 d,GJ 1061,54.0032486,-44.5143104
Kepler-245 b,Kepler-245,291.6389972,42.4363482
Kepler-222 b,Kepler-222,287.9060885,46.9377479
Kepler-1089 b,Kepler-1089,291.0926509,49.1901729
Kepler-184 b,Kepler-184,291.9518784,43.0746172
Kepler-239 c,Kepler-239,294.2020505,40.6633313
Kepler-132 c,Kepler-132,283.23581,41.343037
Kepler-250 c,Kepler-250,289.5947633,44.1418114
Kepler-865 b,Kepler-865,297.7242257,43.5272796
Kepler-383 b,Kepler-383,291.3426078,38.3631616
Kepler-1446 b,Kepler-1446,289.4240357,46.7260823
Kepler-1015 b,Kepler-1015,292.7573088,43.4268439
Kepler-262 b,Kepler-262,290.7287168,37.2526575
Kepler-433 b,Kepler-433,297.5936232,40.9772546
Kepler-39 b,Kepler-39,296.9603348,46.0342954
Kepler-224 b,Kepler-224,290.9342679,47.3575414
GJ 1148 c,GJ 1148,175.4326081,42.7515862
HD 12661 b,HD 12661,31.1423525,25.4135632
HD 218566 b,HD 218566,347.297417,-2.2611645
HD 49674 b,HD 49674,102.8773483,40.8672284
HD 168746 b,HD 168746,275.4573269,-11.9229757
GJ 581 b,GJ 581,229.8564725,-7.7226935
Kepler-233 c,Kepler-233,296.3665054,51.3194548
Kepler-1109 b,Kepler-1109,291.6462654,39.3966122
Kepler-402 c,Kepler-402,288.3701976,43.3546109
Kepler-143 c,Kepler-143,298.0676519,49.412541
Kepler-755 c,Kepler-755,296.8609348,41.0973178
Kepler-344 c,Kepler-344,292.4996101,46.3243406
Kepler-365 b,Kepler-365,295.626564,49.130411
Kepler-559 b,Kepler-559,296.6368878,43.8027948
HD 31527 c,HD 31527,73.9096193,-23.2413163
Kepler-231 c,Kepler-231,293.9733913,50.531846
Kepler-1023 b,Kepler-1023,289.0297232,49.7697034
Kepler-376 c,Kepler-376,291.6071451,38.4103192
Kepler-436 c,Kepler-436,301.7207775,44.4120856
Kepler-398 b,Kepler-398,291.4688524,40.3437001
Kepler-517 b,Kepler-517,293.6755138,41.2952061
Kepler-287 c,Kepler-287,290.9274282,48.4434588
Kepler-87 c,Kepler-87,297.9168433,46.9651146
Kepler-439 b,Kepler-439,280.8015188,44.0339733
HD 69830 b,HD 69830,124.6010091,-12.6364246
61 Vir b,61 Vir,199.596455,-18.3157745
Kepler-242 c,Kepler-242,286.5656932,41.8084168
Kepler-721 b,Kepler-721,284.4305132,44.4803776
HD 170469 b,HD 170469,277.2955423,11.6954244
Kepler-745 b,Kepler-745,291.4994412,37.0592571
Kepler-1393 b,Kepler-1393,284.4594558,40.1424756
Kepler-151 c,Kepler-151,292.1627933,41.0231947
Kepler-1350 b,Kepler-1350,288.250611,46.6794847
Kepler-655 b,Kepler-655,297.2590664,46.843165
HD 141399 d,HD 141399,236.7235392,46.986288
HD 1461 c,HD 1461,4.6762645,-8.0536206
Kepler-84 d,Kepler-84,298.2520208,40.4960842
Kepler-372 b,Kepler-372,291.2562253,49.2589288
HD 45184 c,HD 45184,96.1820205,-28.7806402
GJ 581 e,GJ 581,229.8564725,-7.7226935
CoRoT-30 b,CoRoT-30,277.6011767,6.8359338
Kepler-1182 b,Kepler-1182,296.3079895,43.8213706
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,265.743417,-25.5739167
Kepler-33 c,Kepler-33,289.0775348,46.0051696
Kepler-33 e,Kepler-33,289.0775348,46.0051696
Kepler-33 f,Kepler-33,289.0775348,46.0051696
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,268.560542,-34.7780528
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,268.325708,-30.4711667
Kepler-83 c,Kepler-83,282.2325197,43.6655662
Kepler-282 d,Kepler-282,284.6772402,44.7976401
CoRoT-17 b,CoRoT-17,278.699236,-6.612288
Kepler-297 b,Kepler-297,283.2091605,48.7776156
Kepler-114 c,Kepler-114,294.121482,48.3497977
Kepler-290 c,Kepler-290,286.4100307,42.6815137
HD 86950 b,HD 86950,150.4066612,-17.3330699
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,274.0142917,-25.7746667
HD 222076 b,HD 222076,354.531982,-70.9032461
Kepler-784 b,Kepler-784,295.9206663,47.4486164
